place_id,name,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,index_jan,index_feb,index_mar,index_apr,index_may,index_jun,index_jul,index_aug,index_sep,index_oct,index_nov,index_dec
n3179739996,n3179739996 (via Namsai),0.58,1.52,2.83,6.99,9.06,12.01,14.54,11.32,9.81,3.44,0.64,0.25,0.0303,0.0794,0.1479,0.3652,0.4734,0.6275,0.7597,0.5914,0.5125,0.1797,0.0334,0.0131
n3179740541,n3179740541 (via Namsai),0.58,1.52,2.83,6.99,9.06,12.01,14.54,11.32,9.81,3.44,0.64,0.25,0.0303,0.0794,0.1479,0.3652,0.4734,0.6275,0.7597,0.5914,0.5125,0.1797,0.0334,0.0131
n3179749350,n3179749350 (via Namsai),0.58,1.52,2.83,6.99,9.06,12.01,14.54,11.32,9.81,3.44,0.64,0.25,0.0303,0.0794,0.1479,0.3652,0.4734,0.6275,0.7597,0.5914,0.5125,0.1797,0.0334,0.0131
n3253382636,n3253382636 (via Wokha),0.34,0.78,1.63,4.13,6.08,8.04,8.77,7.59,6.18,3.07,0.64,0.31,0.0178,0.0408,0.0852,0.2158,0.3177,0.4201,0.4582,0.3966,0.3229,0.1604,0.0334,0.0162
n3253384681,n3253384681 (via Wokha),0.34,0.78,1.63,4.13,6.08,8.04,8.77,7.59,6.18,3.07,0.64,0.31,0.0178,0.0408,0.0852,0.2158,0.3177,0.4201,0.4582,0.3966,0.3229,0.1604,0.0334,0.0162
n3253385021,n3253385021 (via Mokokchung),0.41,0.98,1.91,5.04,7.34,9.94,10.73,9.34,7.59,3.21,0.64,0.29,0.0214,0.0512,0.0998,0.2633,0.3835,0.5193,0.5606,0.488,0.3966,0.1677,0.0334,0.0152
n3309034374,n3309034374 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3309034381,n3309034381 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3309034382,n3309034382 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3309034387,n3309034387 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3310320249,n3310320249 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3310320250,n3310320250 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3310320255,n3310320255 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3310320256,n3310320256 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3310320572,n3310320572 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3310320577,n3310320577 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3310320579,n3310320579 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3333759536,n3333759536 (via Dharmanagar),0.36,1.04,2.6,10.13,15.32,19.14,16.86,13.93,11.43,6.56,0.92,0.71,0.0188,0.0543,0.1358,0.5293,0.8004,1.0,0.8809,0.7278,0.5972,0.3427,0.0481,0.0371
n3333765826,n3333765826 (via Dharmanagar),0.36,1.04,2.6,10.13,15.32,19.14,16.86,13.93,11.43,6.56,0.92,0.71,0.0188,0.0543,0.1358,0.5293,0.8004,1.0,0.8809,0.7278,0.5972,0.3427,0.0481,0.0371
n3337362407,n3337362407 (via North Lakhimpur),0.49,1.23,2.22,6.12,8.66,12.3,13.51,11.41,9.33,3.59,0.67,0.28,0.0256,0.0643,0.116,0.3197,0.4525,0.6426,0.7059,0.5961,0.4875,0.1876,0.035,0.0146
n3345442024,n3345442024 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3345442035,n3345442035 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3345442064,n3345442064 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3345443325,n3345443325 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3345443329,n3345443329 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3345443403,n3345443403 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3345443404,n3345443404 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3345462467,n3345462467 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3345462633,n3345462633 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3345462679,n3345462679 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3345462703,n3345462703 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3363539257,n3363539257 (via Nagaon),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3367513140,n3367513140 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3388591641,n3388591641 (via Sivasagar),0.49,1.23,2.22,6.12,8.66,12.3,13.51,11.41,9.33,3.59,0.67,0.28,0.0256,0.0643,0.116,0.3197,0.4525,0.6426,0.7059,0.5961,0.4875,0.1876,0.035,0.0146
n3393379510,n3393379510 (via Sivasagar),0.49,1.23,2.22,6.12,8.66,12.3,13.51,11.41,9.33,3.59,0.67,0.28,0.0256,0.0643,0.116,0.3197,0.4525,0.6426,0.7059,0.5961,0.4875,0.1876,0.035,0.0146
n342098065,n342098065 (via Tezpur),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n342099041,n342099041 (via Pasighat),0.59,1.6,3.11,7.92,10.17,14.41,18.33,13.64,12.32,3.95,0.7,0.26,0.0308,0.0836,0.1625,0.4138,0.5313,0.7529,0.9577,0.7126,0.6437,0.2064,0.0366,0.0136
n342099208,n342099208 (via Itanagar),0.44,1.11,2.08,6.34,9.01,12.93,14.0,11.69,9.7,3.73,0.71,0.31,0.023,0.058,0.1087,0.3312,0.4707,0.6755,0.7315,0.6108,0.5068,0.1949,0.0371,0.0162
n342099620,n342099620 (via Tezpur),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3431633207,n3431633207 (via Imphal),0.3,0.77,1.66,4.35,5.84,7.25,7.53,6.15,5.42,3.66,0.77,0.51,0.0157,0.0402,0.0867,0.2273,0.3051,0.3788,0.3934,0.3213,0.2832,0.1912,0.0402,0.0266
n3440676547,n3440676547 (via Aizawl),0.26,0.64,1.56,5.14,9.62,13.45,13.39,10.58,8.45,5.47,1.04,0.48,0.0136,0.0334,0.0815,0.2685,0.5026,0.7027,0.6996,0.5528,0.4415,0.2858,0.0543,0.0251
n3453820411,n3453820411 (via Tawang),0.14,0.43,0.93,3.61,4.62,6.37,7.26,5.37,4.27,2.0,0.29,0.12,0.0073,0.0225,0.0486,0.1886,0.2414,0.3328,0.3793,0.2806,0.2231,0.1045,0.0152,0.0063
n3454068821,n3454068821 (via Tawang),0.14,0.43,0.93,3.61,4.62,6.37,7.26,5.37,4.27,2.0,0.29,0.12,0.0073,0.0225,0.0486,0.1886,0.2414,0.3328,0.3793,0.2806,0.2231,0.1045,0.0152,0.0063
n3454445028,n3454445028 (via Tawang),0.14,0.43,0.93,3.61,4.62,6.37,7.26,5.37,4.27,2.0,0.29,0.12,0.0073,0.0225,0.0486,0.1886,0.2414,0.3328,0.3793,0.2806,0.2231,0.1045,0.0152,0.0063
n3454846720,n3454846720 (via Tawang),0.14,0.43,0.93,3.61,4.62,6.37,7.26,5.37,4.27,2.0,0.29,0.12,0.0073,0.0225,0.0486,0.1886,0.2414,0.3328,0.3793,0.2806,0.2231,0.1045,0.0152,0.0063
n3454892796,n3454892796 (via Tawang),0.14,0.43,0.93,3.61,4.62,6.37,7.26,5.37,4.27,2.0,0.29,0.12,0.0073,0.0225,0.0486,0.1886,0.2414,0.3328,0.3793,0.2806,0.2231,0.1045,0.0152,0.0063
n3455075763,n3455075763 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455076019,n3455076019 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455076051,n3455076051 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455076087,n3455076087 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455076125,n3455076125 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455076155,n3455076155 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455076190,n3455076190 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455076194,n3455076194 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455076198,n3455076198 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455076235,n3455076235 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455080984,n3455080984 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455080990,n3455080990 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455080992,n3455080992 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455081299,n3455081299 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455081300,n3455081300 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455081305,n3455081305 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455081309,n3455081309 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455081316,n3455081316 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455081322,n3455081322 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455081335,n3455081335 (via Silchar),0.25,1.08,2.8,10.11,13.78,17.96,16.88,13.78,11.26,5.96,0.78,0.67,0.0131,0.0564,0.1463,0.5282,0.72,0.9383,0.8819,0.72,0.5883,0.3114,0.0408,0.035
n3455680160,n3455680160 (via Tawang),0.14,0.43,0.93,3.61,4.62,6.37,7.26,5.37,4.27,2.0,0.29,0.12,0.0073,0.0225,0.0486,0.1886,0.2414,0.3328,0.3793,0.2806,0.2231,0.1045,0.0152,0.0063
n3455768917,n3455768917 (via Tawang),0.14,0.43,0.93,3.61,4.62,6.37,7.26,5.37,4.27,2.0,0.29,0.12,0.0073,0.0225,0.0486,0.1886,0.2414,0.3328,0.3793,0.2806,0.2231,0.1045,0.0152,0.0063
n3462002941,n3462002941 (via Imphal),0.3,0.77,1.66,4.35,5.84,7.25,7.53,6.15,5.42,3.66,0.77,0.51,0.0157,0.0402,0.0867,0.2273,0.3051,0.3788,0.3934,0.3213,0.2832,0.1912,0.0402,0.0266
n3472153456,n3472153456 (via Kohima),0.31,0.65,1.45,3.55,5.16,6.71,7.38,6.16,5.12,3.1,0.65,0.36,0.0162,0.034,0.0758,0.1855,0.2696,0.3506,0.3856,0.3218,0.2675,0.162,0.034,0.0188
n3474137066,n3474137066 (via Shillong),0.29,1.04,2.66,10.59,13.53,19.13,18.91,14.39,11.82,6.2,0.59,0.48,0.0152,0.0543,0.139,0.5533,0.7069,0.9995,0.988,0.7518,0.6176,0.3239,0.0308,0.0251
n3474138423,n3474138423 (via Shillong),0.29,1.04,2.66,10.59,13.53,19.13,18.91,14.39,11.82,6.2,0.59,0.48,0.0152,0.0543,0.139,0.5533,0.7069,0.9995,0.988,0.7518,0.6176,0.3239,0.0308,0.0251
n3493019887,n3493019887 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3494085633,n3494085633 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3494085693,n3494085693 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3494085723,n3494085723 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3494085724,n3494085724 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3494085730,n3494085730 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3494085762,n3494085762 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3495531897,n3495531897 (via Siliguri),0.18,0.41,0.95,2.33,5.25,9.25,15.28,11.38,9.71,2.96,0.18,0.08,0.0094,0.0214,0.0496,0.1217,0.2743,0.4833,0.7983,0.5946,0.5073,0.1546,0.0094,0.0042
n3515195529,n3515195529 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3515195562,n3515195562 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3515195704,n3515195704 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3515195818,n3515195818 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3515195826,n3515195826 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3515196115,n3515196115 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3515196190,n3515196190 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3515196338,n3515196338 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3515196343,n3515196343 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3517621029,n3517621029 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3517621191,n3517621191 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3517621214,n3517621214 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3517621278,n3517621278 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3517621287,n3517621287 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3517621294,n3517621294 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3517621333,n3517621333 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3517621386,n3517621386 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3517621577,n3517621577 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3517621603,n3517621603 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3519943822,n3519943822 (via Dhubri),0.22,0.52,1.31,5.79,9.22,12.98,13.52,10.62,10.76,5.54,0.26,0.12,0.0115,0.0272,0.0684,0.3025,0.4817,0.6782,0.7064,0.5549,0.5622,0.2894,0.0136,0.0063
n3525742732,n3525742732 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3525742733,n3525742733 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3525742736,n3525742736 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3525742737,n3525742737 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3525742762,n3525742762 (via Bongaigaon),0.2,0.62,1.59,7.29,9.65,12.7,12.93,9.88,8.74,4.66,0.3,0.13,0.0104,0.0324,0.0831,0.3809,0.5042,0.6635,0.6755,0.5162,0.4566,0.2435,0.0157,0.0068
n3546141072,n3546141072 (via Tezpur),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3546141076,n3546141076 (via Tezpur),0.26,0.7,1.66,6.02,7.63,9.43,9.34,7.74,6.51,3.17,0.62,0.27,0.0136,0.0366,0.0867,0.3145,0.3986,0.4927,0.488,0.4044,0.3401,0.1656,0.0324,0.0141
n3553869741,n3553869741 (via Gangtok),0.16,0.42,0.96,1.89,3.57,5.4,9.15,7.27,5.11,1.55,0.1,0.09,0.0084,0.0219,0.0502,0.0987,0.1865,0.2821,0.4781,0.3798,0.267,0.081,0.0052,0.0047
n3555213498,n3555213498 (via Dibrugarh),0.6,1.58,2.83,7.37,9.76,13.41,15.95,12.68,10.68,3.78,0.68,0.27,0.0313,0.0825,0.1479,0.3851,0.5099,0.7006,0.8333,0.6625,0.558,0.1975,0.0355,0.0141
