id,name,state,lat,lon,kind,population,population_known,has_market,has_coldstore
s9159632908,Anose,,28.632276,96.014749,hamlet,21,1,0,0
s9161594225,昂里,,28.644437,95.992944,village,46,1,0,0
s9161594226,Aruko,,28.636512,96.007307,hamlet,13,1,0,0
s9162283957,Tsechu,,27.722841,92.014822,hamlet,0,0,0,0
s9230936605,Walongtoi,,27.235957,95.914203,village,0,0,0,0
s9250835095,Khāmdu,,27.335645,95.973736,hamlet,0,0,0,0
s9319842181,Chanli,,28.603309,96.028073,hamlet,56,1,0,0
s9325098143,Dambuen,,28.931081,95.975276,village,0,0,0,0
s9568801591,Karga,,28.270419,94.66507,hamlet,0,0,0,0
s9568801592,Kato,,28.2531,94.667494,hamlet,0,0,0,0
s9568801593,Lipu Bene,,28.257977,94.676799,village,0,0,0,0
s9568801612,Ruyi,,28.261709,94.685197,hamlet,0,0,0,0
s9568801613,Dego Kamki,,28.264853,94.683331,village,0,0,0,0
s9568830757,Kambu Moli,,28.268287,94.70147,village,0,0,0,0
s9568830758,Kambu,,28.267464,94.697546,hamlet,0,0,0,0
s9568879432,Bogne,,28.310934,94.707152,village,0,0,0,0
s9569543639,盘坎木,,28.128387,94.832922,hamlet,0,0,0,0
s9569561140,可木邦,,28.144283,94.832882,village,0,0,0,0
s9570899791,Wak,,28.194078,94.703999,hamlet,0,0,0,0
s9570899792,邦乃,,28.199196,94.716347,village,0,0,0,0
s9570934072,Paya,,28.199069,94.735078,village,0,0,0,0
s9570934270,Gunban,,28.191232,94.738895,hamlet,0,0,0,0
s9760016566,Sukdom,,28.811408,94.288465,hamlet,0,0,0,0
s9760016580,Kote Sokong,,28.789136,94.28355,village,0,0,0,0
s9760017423,Keth,,28.826602,94.24395,village,0,0,0,0
s9760017456,Nepkhang,,28.817027,94.251166,village,0,0,0,0
s9760017546,Komte,,28.692995,94.310455,hamlet,0,0,0,0
s9760017547,Dipu,,28.781012,94.264499,hamlet,0,0,0,0
s9760713337,Soiorgong,,28.813691,94.267126,hamlet,0,0,0,0
s9760713338,Simugong,,28.825407,94.287159,village,0,0,0,0
s9760713340,Tasum,,28.810094,94.245324,hamlet,0,0,0,0
s9760713341,Saline,,28.816526,94.299552,hamlet,0,0,0,0
s9760763999,Paning,,28.746144,94.296466,village,0,0,0,0
s9760764065,Singbu,,28.724764,94.288682,hamlet,0,0,0,0
s9760764066,Gekar,,28.735184,94.283359,hamlet,0,0,0,0
s9760764067,Geching,,28.715044,94.295435,village,0,0,0,0
s9760764069,Pangri,,28.686633,94.282534,hamlet,0,0,0,0
s9760764092,Ramo Sumi,,28.728693,94.301692,hamlet,0,0,0,0
s9760764093,Takiang Lingtak,,28.725718,94.300352,hamlet,0,0,0,0
s9760764127,Talamying,,28.739117,94.333803,hamlet,0,0,0,0
s9760764128,Hemi,,28.748219,94.354993,hamlet,0,0,0,0
s9762433977,Echito,,28.929159,95.975277,hamlet,0,0,0,0
s9762433978,Gipulin,,28.847922,95.966625,village,0,0,0,0
s9762433979,Achali,,28.842946,95.970478,hamlet,0,0,0,0
s9762433980,Atalin,,28.836897,95.965978,hamlet,0,0,0,0
s9762815809,Singo,,28.825792,95.945749,hamlet,0,0,0,0
s9762815810,Ayongo,,28.823067,95.941837,hamlet,0,0,0,0
s9762815811,Achengo,,28.823851,95.942839,village,0,0,0,0
s9762815812,Mihundo,,28.829056,95.939314,village,0,0,0,0
s9762815814,Makuni,,28.822143,95.931009,hamlet,0,0,0,0
s9762815815,Ahunli,,28.81407,95.941926,hamlet,0,0,0,0
s9762932919,Etabe,,28.807919,95.935197,village,0,0,0,0
s9762932925,Baro,,28.7934,95.928416,hamlet,0,0,0,0
s9762932926,Larango,,28.788072,95.918821,village,0,0,0,0
s9762932930,Tanga II,,28.813629,95.893295,hamlet,0,0,0,0
s9762932931,Angulin,,28.797203,95.885725,hamlet,0,0,0,0
s9763024462,Charkilo,,28.815658,95.877309,hamlet,0,0,0,0
s9763024463,Tapo,,28.815085,95.878443,hamlet,0,0,0,0
s9763024464,Maro,,28.831428,95.873596,village,0,0,0,0
s9763024491,Tyee Model Village,,28.54387,95.630675,hamlet,0,0,0,0
s9763024492,Grinli,,28.508893,95.808972,hamlet,0,0,0,0
s9763024493,Akuli,,28.525069,95.776167,hamlet,0,0,0,0
s9763024494,Atali,,28.534043,95.742379,hamlet,0,0,0,0
s9763033465,Ichigo,,28.515515,95.893784,hamlet,0,0,0,0
s9763033466,Wanli,,28.554815,95.824097,village,0,0,0,0
s9802524126,Longkhong,,27.081918,95.534254,village,0,0,0,0
s9802524127,Changnyak,,27.07704,95.567478,village,0,0,0,0
s9894646922,Niausa,,26.81909,95.295573,village,0,0,0,0
s9954074429,New Lisan,,27.42779,96.042568,village,0,0,0,0
s9978475863,Taktsang,,27.720213,91.798785,village,0,0,0,0
s9978475900,Nuranang,,27.549586,92.024668,hamlet,0,0,0,0
s10002389537,Wallong,,27.653064,92.968588,hamlet,0,0,0,0
s10002389573,Yacho,,27.639666,92.960184,hamlet,0,0,0,0
s10002389668,Paje Tassar,,27.788208,93.208104,hamlet,0,0,0,0
s10002389744,Baribayang,,27.94051,93.157651,hamlet,0,0,0,0
s10002389747,New Sarli,,27.958222,93.170524,village,0,0,0,0
s10002389749,Sipe,,27.947328,93.191973,hamlet,0,0,0,0
s10002389750,Nade,,27.961765,93.186915,village,0,0,0,0
s10002573878,Lee,,27.963307,93.202655,hamlet,0,0,0,0
s10002573879,Sewaring,,27.948742,93.209759,hamlet,0,0,0,0
s10002573880,Haleba,,27.953517,93.22126,hamlet,0,0,0,0
s10002573881,Upper Lichila,,27.97986,93.201573,hamlet,0,0,0,0
s10002573882,Kaney,,27.988089,93.199936,hamlet,0,0,0,0
s10002573900,Furang,,28.006934,93.214126,hamlet,0,0,0,0
s10002573901,Kodela,,28.016767,93.213229,hamlet,0,0,0,0
s10003855232,Koropu,,27.989905,93.202337,hamlet,0,0,0,0
s10003855233,Lower Lichila,,27.963424,93.228221,hamlet,0,0,0,0
s10003855234,Tai,,27.955712,93.250355,village,0,0,0,0
s10003855251,Chimpu,,27.952241,93.256628,hamlet,0,0,0,0
s10003855252,Chomi,,27.955673,93.259549,hamlet,0,0,0,0
s10003855253,Chote,,27.95244,93.26166,hamlet,0,0,0,0
s10003855254,Ruktepu,,27.945805,93.238736,hamlet,0,0,0,0
s10003855255,Topak,,27.937599,93.233947,hamlet,0,0,0,0
s10003855256,Rilong,,27.951066,93.267321,hamlet,0,0,0,0
s10003855257,Rakte,,27.926534,93.263614,hamlet,0,0,0,0
s10003994504,Buyang,,27.941993,93.286116,hamlet,0,0,0,0
s10003994505,Dome,,27.944567,93.288356,hamlet,0,0,0,0
s10003994506,Pariuk,,27.939309,93.290392,hamlet,0,0,0,0
s10003994507,Digging,,27.923566,93.283198,hamlet,0,0,0,0
s10003994508,Sebi,,27.928264,93.301899,hamlet,0,0,0,0
s10003994509,Relung,,27.926734,93.306316,hamlet,0,0,0,0
s10003994510,Toba,,27.915622,93.290744,hamlet,0,0,0,0
s10003994511,Kiodhriang,,27.858169,93.254183,hamlet,0,0,0,0
s10003994512,Tabumna,,27.859802,93.252866,hamlet,0,0,0,0
s10003994513,Najibibuk,,27.868364,93.264235,hamlet,0,0,0,0
s10003994514,Kokpunayer,,27.869611,93.263867,hamlet,0,0,0,0
s10003994515,Johak,,27.880729,93.281735,hamlet,0,0,0,0
s10003994516,Deyang,,27.885266,93.289217,hamlet,0,0,0,0
s10004036117,Chello,,27.884922,93.291646,hamlet,0,0,0,0
s10004036118,Nyobia,,27.886397,93.290726,hamlet,0,0,0,0
s10004036119,Buhan,,27.889545,93.283152,hamlet,0,0,0,0
s10004036120,Nyolo,,27.901265,93.307622,village,0,0,0,0
s10004036146,Mara,,27.911825,93.323631,hamlet,0,0,0,0
s10004036147,Kanchangjana,,27.912504,93.320943,hamlet,0,0,0,0
s10004036148,Tayeng,,27.911926,93.330198,hamlet,0,0,0,0
s10004036149,Jeevandept,,27.911501,93.333228,village,0,0,0,0
s10004850817,Manghe 1,,27.896488,93.390519,hamlet,0,0,0,0
s10004850818,Fua,,27.94481,93.263715,hamlet,0,0,0,0
s10004850819,Tate,,27.953931,93.269917,hamlet,0,0,0,0
s10004850820,Yapak 2,,27.900174,93.38028,hamlet,0,0,0,0
s10004850821,Radang,,27.907628,93.375548,hamlet,0,0,0,0
s10004850823,Furek,,27.914034,93.385904,hamlet,0,0,0,0
s10004850824,Chingkongne,,27.917278,93.386783,hamlet,0,0,0,0
s10004850825,Papu,,27.911152,93.391745,hamlet,0,0,0,0
s10004850826,Jiri,,27.90247,93.394667,hamlet,0,0,0,0
s10004850827,Tapone,,27.905549,93.400633,hamlet,0,0,0,0
s10004850828,Rate,,27.902523,93.403586,hamlet,0,0,0,0
s10004850841,Rite,,27.904622,93.41176,hamlet,0,0,0,0
s10004850842,Sangsar,,27.91238,93.421104,hamlet,0,0,0,0
s10004850843,Yarpu,,27.910136,93.426455,hamlet,0,0,0,0
s10004850844,Nangram,,27.907173,93.438784,village,0,0,0,0
s10004850862,Harrang,,27.931594,93.44207,hamlet,0,0,0,0
s10004850863,Sangkun,,27.929226,93.435367,hamlet,0,0,0,0
s10004850864,Pakba,,27.890362,93.399781,hamlet,0,0,0,0
s10004850866,Yumlam,,27.889796,93.456007,village,0,0,0,0
s10004850887,Byate,,27.887801,93.44443,hamlet,0,0,0,0
s10004850888,Panyi,,27.874202,93.452506,hamlet,0,0,0,0
s10004850889,Kush Lami,,27.875459,93.455965,hamlet,0,0,0,0
s10004850892,Kele,,27.903231,93.463236,hamlet,0,0,0,0
s10004850893,Keya,,27.88504,93.461254,hamlet,0,0,0,0
s10004850894,Pari,,27.87737,93.480646,hamlet,0,0,0,0
s10004850917,Dengba,,27.855979,93.479899,hamlet,0,0,0,0
s10004850918,Sangme,,27.855499,93.48572,village,0,0,0,0
s10004850956,Hiba,,27.867221,93.499932,hamlet,0,0,0,0
s10004850992,Nibi,,27.890661,93.515205,hamlet,0,0,0,0
s10004850993,Leba,,27.889732,93.517722,hamlet,0,0,0,0
s10004850994,Sara,,27.876465,93.516256,hamlet,0,0,0,0
s10004850995,Cheki,,27.868991,93.517539,hamlet,0,0,0,0
s10004850996,Dara,,27.861663,93.515888,village,0,0,0,0
s10004851049,Leel,,27.843783,93.475836,village,0,0,0,0
s10004851086,Tumlang,,27.828163,93.490413,hamlet,0,0,0,0
s10005217915,Dangu,,27.835467,93.528981,village,0,0,0,0
s10005227533,Powak Korar,,27.837559,93.52588,hamlet,0,0,0,0
s10005227534,Rowa,,27.842845,93.5297,village,0,0,0,0
s10005227574,Paching,,27.82251,93.529061,hamlet,0,0,0,0
s10005227575,Lower Happa,,27.825885,93.533283,hamlet,0,0,0,0
s10005227576,Kamrung,,27.83363,93.546706,hamlet,0,0,0,0
s10005227577,Byasi,,27.837218,93.543614,hamlet,0,0,0,0
s10005227578,Tachak,,27.841908,93.548468,hamlet,0,0,0,0
s10005227579,Nyori,,27.8476,93.555227,hamlet,0,0,0,0
s10005227581,Kaglang,,27.850158,93.561673,hamlet,0,0,0,0
s10005227582,Lengro,,27.8548,93.559177,hamlet,0,0,0,0
s10005227583,Reyup,,27.856772,93.561918,hamlet,0,0,0,0
s10005227584,Pagga,,27.850499,93.549424,hamlet,0,0,0,0
s10005227585,Pagrang,,27.850906,93.545298,hamlet,0,0,0,0
s10005227708,Gida Lower,,27.812502,93.562645,hamlet,0,0,0,0
s10005227728,Chiliang,,27.806011,93.556614,hamlet,0,0,0,0
s10005227729,Gida Upper,,27.814136,93.571563,hamlet,0,0,0,0
s10005227749,Keriumhapa,,27.798195,93.579424,hamlet,0,0,0,0
s10005227750,Pungrung,,27.791653,93.56311,hamlet,0,0,0,0
s10005227752,Layang,,27.795827,93.558433,village,0,0,0,0
s10005227798,Pitak,,27.780318,93.490994,hamlet,0,0,0,0
s10005227799,Raikpobe,,27.773337,93.497203,hamlet,0,0,0,0
s10005227800,Pirsepa,,27.7768,93.491636,village,0,0,0,0
s10005227801,Pagba,,27.776383,93.488743,village,0,0,0,0
s10005227802,Naiayahutung,,27.776428,93.487018,hamlet,0,0,0,0
s10005227803,Takapop,,27.775638,93.484469,hamlet,0,0,0,0
s10005227804,Kampong,,27.774826,93.482786,hamlet,0,0,0,0
s10005227860,Delung,,27.777872,93.478809,hamlet,0,0,0,0
s10005227861,Peel,,27.759202,93.481275,hamlet,0,0,0,0
s10005227862,Hiya,,27.775217,93.461446,village,0,0,0,0
s10005227894,Rangdo,,27.782095,93.457573,village,0,0,0,0
s10005227954,Takyo,,27.775505,93.474237,hamlet,0,0,0,0
s10005227955,Lumte,,27.786325,93.446526,hamlet,0,0,0,0
s10007383552,Yarda,,27.756944,93.4548,hamlet,0,0,0,0
s10007383553,Ragheyer,,27.747507,93.460002,hamlet,0,0,0,0
s10007383554,Leyang,,27.74869,93.448378,hamlet,0,0,0,0
s10007383555,Changkung,,27.746454,93.44144,hamlet,0,0,0,0
s10007383556,Panung,,27.751905,93.442669,hamlet,0,0,0,0
s10007383557,Youndo,,27.752294,93.439819,hamlet,0,0,0,0
s10007383558,Gaga,,27.75843,93.445226,village,0,0,0,0
s10007383559,Tapuk,,27.756883,93.440978,village,0,0,0,0
s10007383593,Yuba,,27.758968,93.43271,village,0,0,0,0
s10007392276,Jugriang,,27.770715,93.318228,hamlet,0,0,0,0
s10007392277,Pinchi,,27.773573,93.316873,hamlet,0,0,0,0
s10007405026,Tabing,,27.740434,93.429897,hamlet,0,0,0,0
s10007405027,Humga Jariang,,27.740588,93.436395,hamlet,0,0,0,0
s10007405028,Pach,,27.751607,93.429005,hamlet,0,0,0,0
s10007405029,Aeyer,,27.734403,93.422647,hamlet,0,0,0,0
s10007405030,Laba,,27.740357,93.418674,hamlet,0,0,0,0
s10007405031,Chebang,,27.736483,93.345562,hamlet,0,0,0,0
s10007405032,Kish,,27.756775,93.428249,hamlet,0,0,0,0
s10007405033,Kaberiang,,27.757921,93.422779,hamlet,0,0,0,0
s10007405034,Lower Guha,,27.756846,93.424687,hamlet,0,0,0,0
s10007405035,Guha,,27.759036,93.416482,hamlet,0,0,0,0
s10007405036,Longlefoth,,27.776484,93.415044,village,0,0,0,0
s10007405061,Dilanggang,,27.779617,93.41419,village,0,0,0,0
s10007405062,Kamayer,,27.790564,93.391009,hamlet,0,0,0,0
s10007405063,Taya Boksa,,27.722533,93.485312,hamlet,0,0,0,0
s10007405064,Rate,,27.712043,93.488142,hamlet,0,0,0,0
s10007405065,Suriu,,27.706749,93.492099,hamlet,0,0,0,0
s10007405066,Hote,,27.703808,93.504426,hamlet,0,0,0,0
s10007405067,Paji,,27.681478,93.491908,hamlet,0,0,0,0
s10007405068,Jiping,,27.677927,93.49774,hamlet,0,0,0,0
s10007405069,Maching,,27.676655,93.498781,hamlet,0,0,0,0
s10007405070,Maim,,27.664919,93.486875,hamlet,0,0,0,0
s10007405071,Reopo,,27.722101,93.495883,hamlet,0,0,0,0
s10007405072,Lower Lorio,,27.752357,93.41071,hamlet,0,0,0,0
s10007405073,Bik,,27.750788,93.408515,hamlet,0,0,0,0
s10007405126,Dolo,,27.75689,93.400991,hamlet,0,0,0,0
s10007405127,Langdo,,27.744522,93.391644,hamlet,0,0,0,0
s10007405128,Take,,27.737877,93.386991,hamlet,0,0,0,0
s10007405129,Gyanar,,27.731599,93.394001,hamlet,0,0,0,0
s10007405130,Sikey,,27.743641,93.378452,hamlet,0,0,0,0
s10007405140,Gangnee,,27.754149,93.373784,hamlet,0,0,0,0
s10007405141,Kampu,,27.742215,93.363991,hamlet,0,0,0,0
s10007405142,Mingpa,,27.739812,93.377665,hamlet,0,0,0,0
s10007405143,Pinchi Solung,,27.737585,93.360353,hamlet,0,0,0,0
s10007405144,Gufa,,27.734771,93.344262,village,0,0,0,0
s10007405145,Yorung,,27.737595,93.34272,hamlet,0,0,0,0
s10007405201,Ralung,,27.737186,93.353664,hamlet,0,0,0,0
s10007405202,Sango,,27.735347,93.321635,village,0,0,0,0
s10007405203,Diba Koyar,,27.738106,93.318712,hamlet,0,0,0,0
s10007405204,Rayer Sollung,,27.742677,93.31084,hamlet,0,0,0,0
s10007405205,Pinchi Sollung,,27.7385,93.314094,hamlet,0,0,0,0
s10007405206,Sulo,,27.736982,93.315414,hamlet,0,0,0,0
s10007405208,Raluguha,,27.735408,93.299088,hamlet,0,0,0,0
s10030463698,Ania Koyer,,27.812012,93.602855,hamlet,0,0,0,0
s10030463699,Chate,,27.815528,93.605641,hamlet,0,0,0,0
s10030463700,Niringha,,27.815246,93.607237,hamlet,0,0,0,0
s10030463701,Ribung,,27.817222,93.605167,hamlet,0,0,0,0
s10030463702,Hujuriang,,27.817205,93.608727,hamlet,0,0,0,0
s10030463703,Dokio Pep,,27.819378,93.612799,hamlet,0,0,0,0
s10030500637,Kikum,,27.822851,93.617114,village,0,0,0,0
s10030500638,Lyaba,,27.818814,93.607653,hamlet,0,0,0,0
s10030500639,Lenko,,27.818033,93.626298,hamlet,0,0,0,0
s10030500640,Yaba,,27.824703,93.618744,village,0,0,0,0
s10030500641,Rukpu,,27.826971,93.61882,hamlet,0,0,0,0
s10030500642,Koping,,27.829227,93.62098,hamlet,0,0,0,0
s10030500674,Serek,,27.825337,93.622034,hamlet,0,0,0,0
s10030500675,Hina,,27.826445,93.621429,hamlet,0,0,0,0
s10030500676,Gyachi,,27.825755,93.62629,village,0,0,0,0
s10030500677,Picha,,27.825473,93.62773,hamlet,0,0,0,0
s10030500678,Tagia,,27.824851,93.630402,hamlet,0,0,0,0
s10030500759,Howa,,27.833623,93.630889,hamlet,0,0,0,0
s10030500760,Pijo,,27.83117,93.631295,hamlet,0,0,0,0
s10030500761,Sanglum,,27.831899,93.631827,hamlet,0,0,0,0
s10030500762,Nioya,,27.830681,93.633318,hamlet,0,0,0,0
s10030500763,Chaba Pokpu,,27.829528,93.632992,hamlet,0,0,0,0
s10030500764,Sanglum Langi,,27.832052,93.634569,hamlet,0,0,0,0
s10030500765,Nyoung,,27.831128,93.642426,hamlet,0,0,0,0
s10030500766,Ringte,,27.841444,93.644262,hamlet,0,0,0,0
s10030500767,Singridolo,,27.845247,93.644253,hamlet,0,0,0,0
s10030500768,Tai,,27.825668,93.637448,hamlet,0,0,0,0
s10030500769,Kojar,,27.835693,93.64891,hamlet,0,0,0,0
s10032306623,Pilpu,,28.079887,93.365512,hamlet,0,0,0,0
s10032306624,Omla,,28.078947,93.37307,hamlet,0,0,0,0
s10032306625,Mariangha,,28.076819,93.377933,hamlet,0,0,0,0
s10032306626,Jali,,28.07131,93.394165,hamlet,0,0,0,0
s10032306627,Taba,,28.061636,93.412693,hamlet,0,0,0,0
s10032306628,Peni,,28.067511,93.390127,hamlet,0,0,0,0
s10032306657,Meruk,,28.072399,93.360448,hamlet,0,0,0,0
s10081861291,Sejik,,28.065176,93.421235,hamlet,0,0,0,0
s10081861292,Hanglik,,28.071284,93.454721,hamlet,0,0,0,0
s10081861293,Pachik,,28.043164,93.45634,village,0,0,0,0
s10081861310,Dare,,28.040746,93.456634,village,0,0,0,0
s10081861311,Mala,,28.043859,93.452731,hamlet,0,0,0,0
s10081861312,Chotte,,28.04744,93.455651,hamlet,0,0,0,0
s10081861313,Lamnia,,28.050454,93.455538,hamlet,0,0,0,0
s10081861314,Pagam,,28.049312,93.4585,hamlet,0,0,0,0
s10081861315,Mangio,,28.031837,93.468962,village,0,0,0,0
s10081872849,Hashi,,28.029797,93.46905,hamlet,0,0,0,0
s10081872850,Geyang,,28.032302,93.471834,hamlet,0,0,0,0
s10081872851,Kelin,,28.033454,93.467962,hamlet,0,0,0,0
s10081872852,Passik,,28.036002,93.470545,hamlet,0,0,0,0
s10081872853,Dape,,28.030506,93.476261,hamlet,0,0,0,0
s10081872854,Pariang,,28.032816,93.480381,hamlet,0,0,0,0
s10081872855,Pachang,,28.025052,93.472013,village,0,0,0,0
s10081872867,Solung,,28.016221,93.480577,hamlet,0,0,0,0
s10081872868,Pape,,28.012962,93.490259,hamlet,0,0,0,0
s10081872905,Patuk,,28.008413,93.493842,village,0,0,0,0
s10081872906,Joku,,28.007092,93.497361,hamlet,0,0,0,0
s10081872907,Mangdo,,28.005156,93.498412,hamlet,0,0,0,0
s10082195353,Leya,,27.978809,93.515714,hamlet,0,0,0,0
s10082195354,Boa,,27.982224,93.525628,hamlet,0,0,0,0
s10082195355,Renchiporing II,,27.98144,93.527967,hamlet,0,0,0,0
s10082195356,Renchiporing,,27.977553,93.533696,hamlet,0,0,0,0
s10082195357,Molo,,27.963467,93.527166,hamlet,0,0,0,0
s10082195358,Taram,,27.962813,93.536604,hamlet,0,0,0,0
s10082195359,Langbang,,27.954491,93.540336,village,0,0,0,0
s10082195396,Sera,,27.9554,93.554643,hamlet,0,0,0,0
s10082200429,Yerba,,27.96349,93.565402,hamlet,0,0,0,0
s10082200448,Pado,,27.975603,93.575788,hamlet,0,0,0,0
s10082200486,Made,,27.978018,93.578867,hamlet,0,0,0,0
s10082200508,Gonang,,27.988483,93.516991,hamlet,0,0,0,0
s10082200509,Labia,,27.993216,93.522825,village,0,0,0,0
s10082200510,Tumbia,,28.002127,93.532888,village,0,0,0,0
s10082200512,Pilop,,28.004125,93.567471,hamlet,0,0,0,0
s10082200513,Yerik,,28.008282,93.567043,hamlet,0,0,0,0
s10082200514,Konkup,,28.011137,93.572665,hamlet,0,0,0,0
s10082834826,Homi,,27.927093,93.688517,hamlet,0,0,0,0
s10082834827,Sodok,,27.926897,93.676396,hamlet,0,0,0,0
s10082834828,Tacheng,,27.924794,93.666214,hamlet,0,0,0,0
s10082834850,Gatom,,27.922515,93.673901,hamlet,0,0,0,0
s10082834851,Rangha,,27.923473,93.652587,hamlet,0,0,0,0
s10082834852,Denka,,27.911172,93.646395,hamlet,0,0,0,0
s10082834853,Magney,,27.908604,93.644584,hamlet,0,0,0,0
s10214217509,Eyanli,,28.346041,95.935377,village,0,0,0,0
s10285947117,Mathow,,27.435608,92.466074,hamlet,0,0,0,0
s10289588615,Chakzam,,27.557929,91.922058,hamlet,0,0,0,0
s10289910004,Shyo,,27.589142,91.859799,village,448,1,0,0
s10289910005,Mandreling,,27.591725,91.859587,village,279,1,0,0
s10302061253,Kanchi Mor,,27.627634,91.959142,hamlet,0,0,0,0
s10302075876,Broxer,,27.622647,91.963199,village,0,0,0,0
s10649728684,New Putok,,27.316593,96.209097,village,0,0,0,0
s10654585528,New Yukhi,,27.20257,95.859677,village,0,0,0,0
s10654585529,Old Yukhi,,27.191069,95.840482,village,0,0,0,0
s10784969482,Bushuthang,,27.354116,92.244956,hamlet,0,0,0,0
s10839474047,Kimi,,27.166227,92.675062,village,0,0,0,0
s10862337696,伯塔,,27.293938,93.136537,village,0,0,0,0
s10862337697,Gumtung,,27.309573,93.173508,village,0,0,0,0
s10862477140,迪当,,27.217445,92.339682,village,0,0,0,0
s10864153548,哈罗,,27.249238,92.915196,village,0,0,0,0
s10864153549,辛克列,,27.317938,92.897902,village,0,0,0,0
s10864184707,Talomsima,,27.380231,92.843717,village,0,0,0,0
s10864211688,Khazalang,,27.39384,92.630065,hamlet,0,0,0,0
s10864219605,Morshing,,27.173611,92.206147,village,0,0,0,0
s10864253763,Benig,,27.499111,91.735229,village,0,0,0,0
s10864253774,Kaben,,27.489457,91.727982,village,0,0,0,0
s10864370023,Kharung,,27.508321,91.744334,village,0,0,0,0
s10864370388,Jigaon,,27.170782,92.322349,hamlet,0,0,0,0
s10864519876,罗布泽,,27.41823,92.211455,village,0,0,0,0
s10864519889,Chug,,27.421622,92.206046,village,0,0,0,0
s10866786869,Foot Hills,,26.963651,92.422768,village,0,0,0,0
s10870214798,Khoina,,27.351766,92.522252,hamlet,0,0,0,0
s10870460350,Rurang,,27.3686,92.482672,hamlet,0,0,0,0
s10870893423,Namshu,,27.358067,92.321085,village,0,0,0,0
s10877035264,Thrizino,,27.341225,92.740073,town,0,0,0,0
s10882730420,Khoitam,,27.31209,92.39551,village,0,0,0,0
s10882730487,绒囊堆错,,27.212185,92.305386,village,0,0,0,0
s10917567485,Janaching,,27.431169,92.759755,hamlet,0,0,0,0
s10917567962,迪彬,,27.444444,92.511848,hamlet,0,0,0,0
s10921025737,Khellong,,27.372583,92.590645,village,0,0,0,0
s10925710454,赛气奔,,27.310485,92.593594,village,0,0,0,0
s10925710466,Bichom,,27.3049,92.612276,village,0,0,0,0
s10925710482,卡郎加尼亚,,27.325697,92.719537,village,0,0,0,0
s10928090869,Kapak Leyak,,27.53378,92.84651,hamlet,0,0,0,0
s10941933055,Rungja,,27.392324,92.3786,village,0,0,0,0
s10964879900,Namchar Bagang,,27.641524,93.125136,hamlet,0,0,0,0
s10978275464,元吉,,27.362487,93.026365,hamlet,0,0,0,0
s10978562689,Patiwa,,27.305848,93.021519,hamlet,0,0,0,0
s10992042856,姜母盆,,27.393533,92.816763,hamlet,0,0,0,0
s10992073940,Upper Dzang Village,,27.379972,92.553925,village,0,0,0,0
s10992130243,Nachibon,,27.406251,92.534397,village,0,0,0,0
s10992498530,Ditchik,,27.401982,92.507797,village,0,0,0,0
s11007465976,Lapusa,,27.393516,92.62141,village,0,0,0,0
s11007466335,Challan,,27.412917,92.728876,village,0,0,0,0
